 Sample   Time     Commanded Pos   Encoder 1 Pos   Encoder 2 Pos   Control Effort
   762    6.747             479             471             120         -0.0403;
   763    6.756             487             483             123         -0.0440;
   764    6.765             494             494             126         -0.0598;
   765    6.773             498             502             128         -0.0653;
   766    6.782             500             508             129         -0.0775;
   767    6.791             499             512             130         -0.0842;
   768    6.800             497             514             131         -0.1026;
   769    6.809             492             514             131         -0.1136;
   770    6.818             485             511             131         -0.1099;
   771    6.827             475             505             131         -0.1129;
   772    6.835             464             497             128         -0.1117;
   773    6.844             451             487             126         -0.1123;
   774    6.853             436             475             122         -0.1154;
   775    6.862             420             461             119         -0.1190;
   776    6.871             401             445             115         -0.1184;
   777    6.880             382             428             110         -0.1203;
   778    6.889             360             408             105         -0.1227;
   779    6.897             338             388             100         -0.1288;
   780    6.906             314             365              95         -0.1184;
   781    6.915             289             342              89         -0.1190;
   782    6.924             263             317              82         -0.1258;
   783    6.933             236             291              76         -0.1245;
   784    6.942             209             264              69         -0.1221;
   785    6.951             180             236              62         -0.1178;
   786    6.959             151             208              54         -0.1172;
   787    6.968             121             178              47         -0.1160;
   788    6.977              91             148              39         -0.1123;
   789    6.986              61             117              32         -0.1123;
   790    6.995              30              86              24         -0.1062;
   791    7.004              -1              55              16         -0.1056;
   792    7.013             -32              24               8         -0.1050;
   793    7.021             -63              -8              -0         -0.0995;
   794    7.030             -93             -40              -8         -0.0946;
   795    7.039            -124             -71             -16         -0.0910;
   796    7.048            -154            -102             -24         -0.0873;
   797    7.057            -183            -133             -32         -0.0812;
   798    7.066            -212            -163             -40         -0.0806;
   799    7.074            -240            -193             -47         -0.0702;
   800    7.083            -268            -221             -55         -0.0708;
   801    7.092            -294            -250             -62         -0.0641;
   802    7.101            -319            -277             -69         -0.0604;
   803    7.110            -343            -303             -75         -0.0568;
   804    7.119            -366            -328             -82         -0.0495;
   805    7.128            -388            -352             -87         -0.0391;
   806    7.136            -408            -374             -93         -0.0348;
   807    7.145            -426            -395             -98         -0.0324;
   808    7.154            -443            -414            -103         -0.0232;
   809    7.163            -457            -431            -108         -0.0140;
   810    7.172            -470            -447            -112         -0.0092;
   811    7.181            -481            -461            -115         -0.0012;
   812    7.190            -489            -473            -118          0.0085;
   813    7.198            -495            -482            -121          0.0214;
   814    7.207            -499            -489            -123          0.0305;
   815    7.216            -500            -495            -124          0.0397;
   816    7.225            -498            -497            -125          0.0623;
   817    7.234            -494            -498            -125          0.0672;
   818    7.243            -488            -498            -125          0.1136;
   819    7.252            -478            -493            -125          0.0897;
   820    7.260            -467            -486            -123          0.0922;
   821    7.269            -454            -476            -121          0.0922;
   822    7.278            -438            -464            -118          0.0995;
   823    7.287            -421            -450            -114          0.0965;
   824    7.296            -402            -434            -110          0.1050;
   825    7.305            -381            -415            -105          0.1068;
   826    7.314            -358            -395            -100          0.1013;
   827    7.322            -334            -373             -95          0.1056;
   828    7.331            -309            -349             -89          0.0995;
   829    7.340            -282            -324             -82          0.0965;
   830    7.349            -254            -297             -75          0.0989;
   831    7.358            -225            -269             -68          0.0910;
   832    7.367            -196            -239             -61          0.0879;
   833    7.376            -165            -209             -53          0.0842;
   834    7.384            -134            -178             -45          0.0824;
   835    7.393            -102            -146             -37          0.0769;
   836    7.402             -70            -113             -29          0.0739;
   837    7.411             -38             -80             -20          0.0714;
   838    7.420              -5             -47             -12          0.0702;
   839    7.429              28             -14              -4          0.0653;
   840    7.438              60              20               5          0.0617;
   841    7.446              93              53              13          0.0641;
   842    7.455             125              86              22          0.0586;
   843    7.464             156             119              30          0.0543;
   844    7.473             187             151              38          0.0501;
   845    7.482             218             183              46          0.0482;
   846    7.491             247             214              54          0.0415;
   847    7.499             276             244              62          0.0324;
   848    7.508             303             274              70          0.0201;
   849    7.517             330             303              77          0.0116;
   850    7.526             355             331              84         -0.0037;
   851    7.535             378             358              91         -0.0140;
   852    7.544             400             383              97         -0.0244;
   853    7.553             420             407             104         -0.0385;
   854    7.561             438             430             109         -0.0501;
   855    7.570             454             450             115         -0.0586;
   856    7.579             468             469             119         -0.0714;
   857    7.588             480             485             124         -0.0830;
   858    7.597             489             499             127         -0.0946;
   859    7.606             495             511             130         -0.1001;
   860    7.615             499             520             132         -0.1221;
   861    7.623             500             526             134         -0.1282;
   862    7.632             498             529             135         -0.1429;
   863    7.641             493             530             135         -0.1435;
   864    7.650             486             529             135         -0.1978;
   865    7.659             475             523             135         -0.1514;
   866    7.668             463             514             133         -0.1661;
   867    7.677             448             503             130         -0.1618;
   868    7.685             430             489             126         -0.1600;
   869    7.694             411             472             122         -0.1685;
   870    7.703             390             453             117         -0.1679;
   871    7.712             367             432             112         -0.1630;
   872    7.721             342             409             106         -0.1587;
   873    7.730             316             385              99         -0.1618;
   874    7.739             288             358              93         -0.1526;
   875    7.747             259             329              85         -0.1545;
   876    7.756             229             300              78         -0.1484;
   877    7.765             198             269              70         -0.1471;
   878    7.774             166             236              62         -0.1392;
   879    7.783             133             203              53         -0.1343;
   880    7.792             100             169              45         -0.1337;
   881    7.801              66             134              36         -0.1203;
   882    7.809              32              99              27         -0.1142;
   883    7.818              -3              63              18         -0.1099;
   884    7.827             -37              27               9         -0.1032;
   885    7.836             -71              -9              -1         -0.0958;
   886    7.845            -105             -45             -10         -0.0879;
   887    7.854            -139             -81             -19         -0.0818;
   888    7.863            -172            -117             -28         -0.0733;
   889    7.871            -204            -152             -37         -0.0745;
   890    7.880            -236            -186             -46         -0.0611;
   891    7.889            -266            -220             -54         -0.0513;
   892    7.898            -295            -252             -62         -0.0433;
   893    7.907            -323            -284             -70         -0.0366;
   894    7.916            -350            -313             -78         -0.0281;
   895    7.924            -375            -342             -85         -0.0214;
   896    7.933            -398            -369             -92         -0.0122;
   897    7.942            -419            -394             -98          0.0049;
   898    7.951            -438            -417            -104          0.0104;
   899    7.960            -455            -438            -110          0.0244;
   900    7.969            -469            -457            -114          0.0324;
   901    7.978            -481            -473            -118          0.0476;
   902    7.986            -490            -488            -122          0.0647;
   903    7.995            -496            -499            -125          0.0794;
   904    8.004            -500            -509            -127          0.0983;
   905    8.013            -500            -515            -129          0.1160;
   906    8.022            -496            -518            -130          0.1252;
   907    8.031            -490            -519            -130          0.1545;
   908    8.040            -481            -517            -131          0.1520;
   909    8.048            -469            -510            -129          0.1526;
   910    8.057            -454            -500            -127          0.1526;
   911    8.066            -437            -487            -124          0.1538;
   912    8.075            -418            -471            -120          0.1496;
   913    8.084            -396            -453            -115          0.1526;
   914    8.093            -372            -432            -110          0.1441;
   915    8.102            -347            -408            -104          0.1410;
   916    8.110            -319            -382             -97          0.1343;
   917    8.119            -290            -354             -90          0.1331;
   918    8.128            -260            -324             -82          0.1227;
   919    8.137            -229            -293             -74          0.1172;
   920    8.146            -196            -259             -66          0.1129;
   921    8.155            -162            -225             -57          0.1038;
   922    8.164            -128            -189             -48          0.1001;
   923    8.172             -93            -153             -39          0.0897;
   924    8.181             -57            -116             -29          0.0824;
   925    8.190             -22             -78             -20          0.0733;
   926    8.199              14             -40             -10          0.0733;
   927    8.208              50              -2              -1          0.0653;
   928    8.217              86              36               9          0.0568;
   929    8.226             121              74              19          0.0464;
   930    8.234             156             112              28          0.0476;
   931    8.243             190             149              38          0.0305;
   932    8.252             224             185              47          0.0226;
   933    8.261             256             221              56          0.0122;
   934    8.270             287             256              65         -0.0043;
   935    8.279             316             290              74         -0.0104;
   936    8.288             344             322              82         -0.0287;
   937    8.296             371             354              90         -0.0440;
   938    8.305             395             383              97         -0.0598;
   939    8.314             417             411             105         -0.0745;
   940    8.323             437             437             111         -0.0891;
   941    8.332             455             460             117         -0.0989;
   942    8.341             470             481             123         -0.1123;
   943    8.349             482             500             127         -0.1306;
   944    8.358             491             515             131         -0.1447;
   945    8.367             497             527             134         -0.1532;
   946    8.376             500             537             137         -0.1722;
   947    8.385             499             542             138         -0.1868;
   948    8.394             495             545             139         -0.2039;
   949    8.403             487             545             139         -0.2283;
   950    8.411             476             540             139         -0.1807;
   951    8.420             462             531             137         -0.2167;
   952    8.429             446             519             134         -0.2167;
   953    8.438             427             503             130         -0.2131;
   954    8.447             405             485             125         -0.2125;
   955    8.456             381             464             120         -0.2131;
   956    8.465             355             440             114         -0.2039;
   957    8.473             327             414             107         -0.1941;
   958    8.482             297             385             100         -0.1966;
   959    8.491             266             354              92         -0.1868;
   960    8.500             233             321              84         -0.1795;
   961    8.509             199             287              75         -0.1697;
   962    8.518             164             251              66         -0.1667;
   963    8.527             128             214              56         -0.1532;
   964    8.535              92             176              46         -0.1465;
   965    8.544              55             137              36         -0.1349;
   966    8.553              17              97              26         -0.1245;
   967    8.562             -20              56              16         -0.1154;
   968    8.571             -57              16               6         -0.1081;
   969    8.580             -95             -25              -5         -0.0977;
   970    8.589            -131             -65             -15         -0.0830;
   971    8.597            -167            -105             -25         -0.0720;
   972    8.606            -203            -145             -35         -0.0598;
   973    8.615            -237            -184             -45         -0.0452;
   974    8.624            -270            -222             -55         -0.0324;
   975    8.633            -302            -258             -64         -0.0189;
   976    8.642            -332            -293             -73         -0.0073;
   977    8.651            -360            -327             -81          0.0024;
   978    8.659            -386            -359             -89          0.0171;
   979    8.668            -410            -388             -97          0.0336;
   980    8.677            -432            -416            -104          0.0470;
   981    8.686            -451            -441            -110          0.0623;
   982    8.695            -467            -464            -116          0.0830;
   983    8.704            -480            -484            -121          0.0983;
   984    8.713            -490            -501            -126          0.1178;
   985    8.721            -497            -516            -129          0.1410;
   986    8.730            -500            -526            -132          0.1618;
   987    8.739            -499            -534            -134          0.1813;
   988    8.748            -494            -537            -135          0.1960;
   989    8.757            -486            -538            -135          0.2161;
   990    8.766            -475            -534            -135          0.2094;
   991    8.774            -460            -526            -133          0.2106;
   992    8.783            -442            -513            -130          0.2149;
   993    8.792            -422            -497            -126          0.2045;
   994    8.801            -399            -478            -121          0.2015;
   995    8.810            -373            -455            -116          0.1960;
   996    8.819            -345            -430            -109          0.1899;
   997    8.828            -315            -401            -102          0.1752;
   998    8.836            -284            -370             -94          0.1691;
   999    8.845            -251            -336             -85          0.1538;
  1000    8.854            -216            -301             -76          0.1435;
  1001    8.863            -180            -263             -67          0.1313;
  1002    8.872            -143            -225             -57          0.1258;
  1003    8.881            -105            -184             -47          0.1099;
  1004    8.890             -67            -143             -36          0.0952;
  1005    8.898             -28            -101             -26          0.0891;
  1006    8.907              11             -59             -15          0.0751;
  1007    8.916              50             -16              -4          0.0684;
  1008    8.925              88              27               7          0.0525;
  1009    8.934             126              69              17          0.0427;
  1010    8.943             164             111              28          0.0330;
  1011    8.952             201             153              39          0.0159;
  1012    8.960             236             194              49          0.0043;
  1013    8.969             271             233              59         -0.0122;
  1014    8.978             303             272              69         -0.0311;
  1015    8.987             334             310              79         -0.0531;
  1016    8.996             364             345              88         -0.0696;
  1017    9.005             390             379              96         -0.0891;
  1018    9.014             415             411             105         -0.1050;
  1019    9.022             437             440             112         -0.1197;
  1020    9.031             456             467             119         -0.1361;
  1021    9.040             472             491             125         -0.1551;
  1022    9.049             484             511             130         -0.1789;
  1023    9.058             493             529             135         -0.1923;
  1024    9.067             499             542             138         -0.2143;
  1025    9.076             500             552             141         -0.2308;
  1026    9.084             497             557             142         -0.2473;
  1027    9.093             490             559             143         -0.2686;
  1028    9.102             480             558             143         -0.3120;
  1029    9.111             466             550             142         -0.2686;
  1030    9.120             449             538             139         -0.2735;
  1031    9.129             428             523             135         -0.2668;
  1032    9.138             405             504             130         -0.2558;
  1033    9.146             379             481             124         -0.2576;
  1034    9.155             351             455             118         -0.2558;
  1035    9.164             320             426             110         -0.2424;
  1036    9.173             287             395             102         -0.2332;
  1037    9.182             253             361              93         -0.2247;
  1038    9.191             217             324              84         -0.2131;
  1039    9.199             180             286              74         -0.1972;
  1040    9.208             142             245              64         -0.1886;
  1041    9.217             103             204              54         -0.1752;
  1042    9.226              63             161              43         -0.1538;
  1043    9.235              23             117              32         -0.1459;
  1044    9.244             -18              73              20         -0.1288;
  1045    9.253             -58              28               9         -0.1087;
  1046    9.261             -98             -17              -3         -0.0940;
  1047    9.270            -137             -62             -14         -0.0836;
  1048    9.279            -176            -106             -25         -0.0653;
  1049    9.288            -214            -150             -36         -0.0476;
  1050    9.297            -250            -193             -47         -0.0299;
  1051    9.306            -285            -235             -58         -0.0110;
  1052    9.315            -318            -275             -68          0.0024;
  1053    9.323            -349            -313             -78          0.0195;
  1054    9.332            -378            -350             -87          0.0440;
  1055    9.341            -405            -384             -96          0.0629;
  1056    9.350            -429            -416            -104          0.0824;
  1057    9.359            -449            -445            -111          0.1026;
  1058    9.368            -467            -472            -118          0.1258;
  1059    9.377            -481            -495            -124          0.1514;
  1060    9.385            -491            -515            -129          0.1697;
  1061    9.394            -498            -531            -133          0.1941;
  1062    9.403            -500            -543            -136          0.2234;
  1063    9.412            -498            -551            -138          0.2387;
  1064    9.421            -491            -554            -139          0.2570;
  1065    9.430            -481            -555            -140          0.3107;
  1066    9.439            -466            -548            -140          0.2680;
  1067    9.447            -449            -537            -137          0.2753;
  1068    9.456            -427            -522            -133          0.2650;
  1069    9.465            -403            -503            -128          0.2601;
  1070    9.474            -376            -479            -122          0.2460;
  1071    9.483            -347            -453            -115          0.2411;
  1072    9.492            -315            -422            -107          0.2241;
  1073    9.501            -280            -388             -99          0.2039;
  1074    9.509            -245            -352             -89          0.1929;
  1075    9.518            -207            -313             -80          0.1770;
  1076    9.527            -168            -272             -69          0.1600;
  1077    9.536            -128            -229             -58          0.1429;
  1078    9.545             -88            -184             -47          0.1227;
  1079    9.554             -46            -139             -35          0.1093;
  1080    9.563              -5             -92             -24          0.0904;
  1081    9.571              37             -45             -12          0.0775;
  1082    9.580              79               2               0          0.0592;
  1083    9.589             120              49              12          0.0446;
  1084    9.598             160              95              24          0.0269;
  1085    9.607             199             141              36          0.0061;
  1086    9.616             237             187              47         -0.0134;
  1087    9.624             274             231              59         -0.0372;
  1088    9.633             309             274              70         -0.0586;
  1089    9.642             342             315              80         -0.0806;
  1090    9.651             372             354              90         -0.1056;
  1091    9.660             400             392             100         -0.1227;
  1092    9.669             425             426             109         -0.1453;
  1093    9.678             447             458             117         -0.1679;
  1094    9.686             466             486             124         -0.1947;
  1095    9.695             480             511             130         -0.2143;
  1096    9.704             491             532             136         -0.2381;
  1097    9.713             498             549             140         -0.2576;
  1098    9.722             500             561             143         -0.2802;
  1099    9.731             497             569             145         -0.3046;
  1100    9.740             490             572             146         -0.3089;
  1101    9.748             479             572             146         -0.3535;
  1102    9.757             464             564             146         -0.3193;
  1103    9.766             444             552             143         -0.3291;
  1104    9.775             422             536             138         -0.3242;
  1105    9.784             396             515             133         -0.3120;
  1106    9.793             367             490             127         -0.3046;
  1107    9.802             336             461             119         -0.2973;
  1108    9.810             302             429             111         -0.2784;
  1109    9.819             266             393             102         -0.2643;
  1110    9.828             229             355              92         -0.2534;
  1111    9.837             189             315              82         -0.2338;
  1112    9.846             149             271              71         -0.2125;
  1113    9.855             107             227              59         -0.1972;
  1114    9.864              65             180              48         -0.1832;
  1115    9.872              22             133              35         -0.1593;
  1116    9.881             -21              84              23         -0.1398;
  1117    9.890             -64              35              11         -0.1148;
  1118    9.899            -107             -14              -2         -0.0965;
  1119    9.908            -149             -63             -14         -0.0775;
  1120    9.917            -190            -112             -27         -0.0495;
  1121    9.926            -229            -159             -39         -0.0281;
  1122    9.934            -267            -206             -51         -0.0085;
  1123    9.943            -304            -251             -62          0.0165;
  1124    9.952            -338            -295             -73          0.0403;
  1125    9.961            -369            -336             -84          0.0629;
  1126    9.970            -398            -376             -94          0.0940;
  1127    9.979            -424            -412            -103          0.1166;
  1128    9.988            -447            -445            -111          0.1410;
  1129    9.996            -466            -476            -119          0.1703;
  1130   10.005            -481            -502            -126          0.1966;
  1131   10.014            -492            -525            -132          0.2192;
  1132   10.023            -498            -543            -136          0.2479;
  1133   10.032            -500            -556            -140          0.2735;
  1134   10.041            -496            -565            -142          0.2998;
  1135   10.049            -488            -569            -143          0.3150;
  1136   10.058            -475            -569            -143          0.3529;
  1137   10.067            -459            -561            -143          0.3236;
  1138   10.076            -438            -548            -140          0.3291;
  1139   10.085            -413            -531            -135          0.3162;
  1140   10.094            -386            -508            -129          0.3022;
  1141   10.103            -355            -481            -122          0.2912;
  1142   10.111            -322            -450            -114          0.2759;
  1143   10.120            -286            -415            -105          0.2540;
  1144   10.129            -248            -377             -96          0.2369;
  1145   10.138            -208            -336             -85          0.2155;
  1146   10.147            -167            -292             -74          0.1941;
  1147   10.156            -125            -245             -62          0.1722;
  1148   10.165             -81            -197             -50          0.1477;
  1149   10.173             -37            -148             -38          0.1227;
  1150   10.182               7             -97             -25          0.1032;
  1151   10.191              51             -46             -12          0.0830;
  1152   10.200              95               5               1          0.0556;
  1153   10.209             139              57              14          0.0354;
  1154   10.218             181             107              27          0.0098;
  1155   10.227             222             157              40         -0.0153;
  1156   10.235             262             206              52         -0.0385;
  1157   10.244             299             254              65         -0.0672;
  1158   10.253             335             300              76         -0.0995;
  1159   10.262             367             344              88         -0.1245;
  1160   10.271             397             385              98         -0.1545;
  1161   10.280             424             424             108         -0.1770;
  1162   10.289             448             459             117         -0.2082;
  1163   10.297             467             491             125         -0.2338;
  1164   10.306             482             518             132         -0.2613;
  1165   10.315             493             542             138         -0.2900;
  1166   10.324             499             560             143         -0.3107;
  1167   10.333             500             573             146         -0.3455;
  1168   10.342             495             581             149         -0.3645;
  1169   10.351             486             584             149         -0.3834;
  1170   10.359             472             583             150         -0.4335;
  1171   10.368             453             574             149         -0.3822;
  1172   10.377             431             559             145         -0.3840;
  1173   10.386             404             540             139         -0.3773;
  1174   10.395             375             515             133         -0.3614;
  1175   10.404             342             486             126         -0.3523;
  1176   10.413             307             453             117         -0.3370;
  1177   10.421             269             416             108         -0.3132;
  1178   10.430             229             376              98         -0.2918;
  1179   10.439             187             332              86         -0.2723;
  1180   10.448             144             286              75         -0.2466;
  1181   10.457             100             238              62         -0.2198;
  1182   10.466              55             188              50         -0.2021;
  1183   10.474              10             137              37         -0.1734;
  1184   10.483             -36              84              23         -0.1496;
  1185   10.492             -81              31              10         -0.1215;
  1186   10.501            -126             -22              -4         -0.0940;
  1187   10.510            -170             -75             -18         -0.0598;
  1188   10.519            -213            -128             -31         -0.0336;
  1189   10.528            -254            -179             -44         -0.0098;
  1190   10.536            -293            -229             -57          0.0250;
  1191   10.545            -329            -278             -69          0.0525;
  1192   10.554            -364            -324             -81          0.0879;
  1193   10.563            -395            -368             -92          0.1178;
  1194   10.572            -423            -409            -102          0.1484;
  1195   10.581            -447            -446            -112          0.1825;
  1196   10.590            -467            -480            -120          0.2125;
  1197   10.598            -482            -509            -128          0.2393;
  1198   10.607            -493            -534            -134          0.2711;
  1199   10.616            -499            -555            -139          0.2991;
  1200   10.625            -499            -569            -143          0.3370;
  1201   10.634            -494            -578            -146          0.3559;
  1202   10.643            -484            -582            -147          0.3736;
  1203   10.652            -469            -580            -147          0.4298;
  1204   10.660            -449            -572            -145          0.3748;
  1205   10.669            -425            -557            -142          0.3785;
  1206   10.678            -397            -536            -136          0.3675;
  1207   10.687            -366            -510            -130          0.3462;
  1208   10.696            -331            -479            -122          0.3297;
  1209   10.705            -294            -444            -113          0.3101;
  1210   10.714            -254            -405            -103          0.2808;
  1211   10.722            -213            -362             -92          0.2546;
  1212   10.731            -169            -315             -80          0.2308;
  1213   10.740            -124            -266             -68          0.2021;
  1214   10.749             -79            -215             -55          0.1691;
  1215   10.758             -32            -161             -41          0.1398;
  1216   10.767              15            -107             -27          0.1203;
  1217   10.776              61             -52             -13          0.0873;
  1218   10.784             108               3               1          0.0604;
  1219   10.793             153              59              15          0.0305;
  1220   10.802             197             113              29         -0.0006;
  1221   10.811             240             167              43         -0.0336;
  1222   10.820             281             220              56         -0.0623;
  1223   10.829             319             271              69         -0.0995;
  1224   10.838             355             320              82         -0.1368;
  1225   10.846             388             367              93         -0.1667;
  1226   10.855             417             410             104         -0.2039;
  1227   10.864             443             450             115         -0.2375;
  1228   10.873             464             486             124         -0.2619;
  1229   10.882             481             518             132         -0.3010;
  1230   10.891             492             544             139         -0.3346;
  1231   10.899             499             566             144         -0.3639;
  1232   10.908             500             582             149         -0.3962;
  1233   10.917             494             592             151         -0.4237;
  1234   10.926             484             596             152         -0.4414;
  1235   10.935             468             595             153         -0.4890;
  1236   10.944             448             585             152         -0.4408;
  1237   10.953             423             570             147         -0.4475;
  1238   10.961             394             549             142         -0.4316;
  1239   10.970             361             522             135         -0.4133;
  1240   10.979             326             490             127         -0.3956;
  1241   10.988             287             454             118         -0.3724;
  1242   10.997             246             413             107         -0.3455;
  1243   11.006             203             369              96         -0.3217;
  1244   11.015             158             321              84         -0.2949;
  1245   11.023             112             271              71         -0.2650;
  1246   11.032              64             218              57         -0.2320;
  1247   11.041              17             163              43         -0.2027;
  1248   11.050             -31             108              29         -0.1728;
  1249   11.059             -79              51              15         -0.1386;
  1250   11.068            -126              -7               0         -0.1007;
  1251   11.077            -172             -64             -15         -0.0702;
  1252   11.085            -217            -120             -29         -0.0324;
  1253   11.094            -260            -176             -43          0.0031;
  1254   11.103            -301            -230             -57          0.0379;
  1255   11.112            -339            -282             -70          0.0849;
  1256   11.121            -374            -332             -83          0.1184;
  1257   11.130            -405            -379             -95          0.1593;
  1258   11.139            -433            -422            -106          0.1923;
  1259   11.147            -457            -462            -116          0.2314;
  1260   11.156            -476            -497            -125          0.2686;
  1261   11.165            -489            -528            -133          0.3016;
  1262   11.174            -498            -553            -139          0.3443;
  1263   11.183            -500            -572            -144          0.3797;
  1264   11.192            -496            -586            -148          0.4096;
  1265   11.201            -487            -592            -150          0.4304;
  1266   11.209            -471            -594            -150          0.4725;
  1267   11.218            -451            -588            -150          0.4347;
  1268   11.227            -427            -574            -146          0.4383;
  1269   11.236            -398            -554            -141          0.4316;
  1270   11.245            -365            -528            -135          0.4042;
  1271   11.254            -328            -496            -127          0.3797;
  1272   11.263            -289            -460            -117          0.3620;
  1273   11.271            -247            -418            -106          0.3260;
  1274   11.280            -203            -372             -95          0.2937;
  1275   11.289            -157            -323             -82          0.2637;
  1276   11.298            -109            -270             -69          0.2241;
  1277   11.307             -61            -215             -55          0.1893;
  1278   11.316             -12            -158             -40          0.1532;
  1279   11.324              37            -100             -25          0.1233;
  1280   11.333              86             -41             -10          0.0849;
  1281   11.342             134              19               5          0.0488;
  1282   11.351             181              78              20          0.0165;
  1283   11.360             227             136              35         -0.0256;
  1284   11.369             270             194              49         -0.0678;
  1285   11.378             311             249              64         -0.1068;
  1286   11.386             349             303              77         -0.1502;
  1287   11.395             384             354              90         -0.1832;
  1288   11.404             415             402             103         -0.2308;
  1289   11.413             442             446             114         -0.2698;
  1290   11.422             465             485             124         -0.3077;
  1291   11.431             482             520             133         -0.3480;
  1292   11.440             494             550             140         -0.3846;
  1293   11.448             499             574             147         -0.4212;
  1294   11.457             499             591             151         -0.4530;
  1295   11.466             492             602             154         -0.4823;
  1296   11.475             479             606             155         -0.5128;
  1297   11.484             461             605             155         -0.5604;
  1298   11.493             438             594             154         -0.5018;
  1299   11.502             410             577             149         -0.5012;
  1300   11.510             378             553             143         -0.4835;
  1301   11.519             342             523             136         -0.4567;
  1302   11.528             302             488             126         -0.4408;
  1303   11.537             260             447             116         -0.4078;
  1304   11.546             216             402             105         -0.3742;
  1305   11.555             169             353              92         -0.3407;
  1306   11.564             121             301              79         -0.3053;
  1307   11.572              71             246              65         -0.2686;
  1308   11.581              21             188              50         -0.2302;
  1309   11.590             -29             129              35         -0.1984;
  1310   11.599             -79              69              19         -0.1606;
