 Sample   Time     Commanded Pos   Encoder 1 Pos   Encoder 2 Pos   Control Effort
  1991   17.629             -40           71527           17880         -0.3944;
  1992   17.638             -40           71317           17828         -0.3932;
  1993   17.646             -40           71108           17774         -0.3926;
  1994   17.655             -40           70898           17720         -0.3913;
  1995   17.664             -40           70686           17667         -0.3901;
  1996   17.673             -40           70470           17614         -0.3895;
  1997   17.682             -40           70251           17561         -0.3883;
  1998   17.691             -40           70034           17508         -0.3871;
  1999   17.699             -39           69820           17452         -0.3858;
  2000   17.708             -39           69604           17396         -0.3846;
  2001   17.717             -39           69385           17341         -0.3834;
  2002   17.726             -39           69162           17287         -0.3816;
  2003   17.735             -39           68937           17232         -0.3803;
  2004   17.744             -39           68712           17177         -0.3791;
  2005   17.753             -39           68489           17120         -0.3773;
  2006   17.761             -38           68266           17063         -0.3761;
  2007   17.770             -38           68039           17005         -0.3742;
  2008   17.779             -38           67809           16949         -0.3724;
  2009   17.788             -38           67575           16892         -0.3712;
  2010   17.797             -38           67342           16835         -0.3694;
  2011   17.806             -38           67111           16776         -0.3675;
  2012   17.815             -37           66880           16716         -0.3657;
  2013   17.823             -37           66646           16658         -0.3639;
  2014   17.832             -37           66408           16600         -0.3614;
  2015   17.841             -37           66168           16541         -0.3596;
  2016   17.850             -37           65930           16483         -0.3578;
  2017   17.859             -36           65696           16422         -0.3553;
  2018   17.868             -36           65460           16361         -0.3535;
  2019   17.877             -36           65222           16301         -0.3510;
  2020   17.885             -36           64979           16243         -0.3492;
  2021   17.894             -35           64736           16184         -0.3468;
  2022   17.903             -35           64496           16124         -0.3443;
  2023   17.912             -35           64259           16062         -0.3425;
  2024   17.921             -35           64020           16001         -0.3400;
  2025   17.930             -35           63777           15941         -0.3376;
  2026   17.939             -34           63532           15881         -0.3352;
  2027   17.947             -34           63288           15822         -0.3327;
  2028   17.956             -34           63048           15760         -0.3303;
  2029   17.965             -33           62808           15699         -0.3272;
  2030   17.974             -33           62565           15637         -0.3248;
  2031   17.983             -33           62319           15577         -0.3223;
  2032   17.992             -33           62071           15516         -0.3199;
  2033   18.001             -32           61827           15455         -0.3168;
  2034   18.009             -32           61584           15392         -0.3144;
  2035   18.018             -32           61340           15330         -0.3114;
  2036   18.027             -32           61091           15268         -0.3089;
  2037   18.036             -31           60841           15208         -0.3059;
  2038   18.045             -31           60591           15146         -0.3028;
  2039   18.054             -31           60345           15083         -0.2998;
  2040   18.063             -30           60100           15019         -0.2973;
  2041   18.071             -30           59850           14957         -0.2943;
  2042   18.080             -30           59596           14895         -0.2912;
  2043   18.089             -29           59343           14834         -0.2882;
  2044   18.098             -29           59092           14771         -0.2851;
  2045   18.107             -29           58843           14708         -0.2821;
  2046   18.116             -28           58593           14644         -0.2784;
  2047   18.124             -28           58340           14582         -0.2753;
  2048   18.133             -28           58085           14520         -0.2723;
  2049   18.142             -27           57833           14458         -0.2692;
  2050   18.151             -27           57584           14394         -0.2656;
  2051   18.160             -27           57335           14330         -0.2625;
  2052   18.169             -26           57084           14268         -0.2595;
  2053   18.178             -26           56830           14206         -0.2558;
  2054   18.186             -26           56578           14144         -0.2527;
  2055   18.195             -25           56331           14081         -0.2491;
  2056   18.204             -25           56084           14018         -0.2454;
  2057   18.213             -25           55837           13956         -0.2424;
  2058   18.222             -24           55587           13895         -0.2387;
  2059   18.231             -24           55338           13834         -0.2350;
  2060   18.240             -24           55092           13772         -0.2314;
  2061   18.248             -23           54849           13710         -0.2283;
  2062   18.257             -23           54607           13648         -0.2247;
  2063   18.266             -23           54362           13587         -0.2210;
  2064   18.275             -22           54116           13527         -0.2173;
  2065   18.284             -22           53871           13467         -0.2137;
  2066   18.293             -21           53630           13406         -0.2100;
  2067   18.302             -21           53390           13344         -0.2063;
  2068   18.310             -21           53150           13284         -0.2027;
  2069   18.319             -20           52909           13224         -0.1990;
  2070   18.328             -20           52667           13164         -0.1954;
  2071   18.337             -20           52426           13105         -0.1911;
  2072   18.346             -19           52187           13045         -0.1874;
  2073   18.355             -19           51949           12985         -0.1838;
  2074   18.364             -18           51711           12925         -0.1801;
  2075   18.372             -18           51472           12867         -0.1758;
  2076   18.381             -18           51234           12808         -0.1722;
  2077   18.390             -17           50996           12750         -0.1685;
  2078   18.399             -17           50760           12692         -0.1642;
  2079   18.408             -16           50527           12633         -0.1606;
  2080   18.417             -16           50294           12575         -0.1563;
  2081   18.426             -16           50063           12517         -0.1526;
  2082   18.434             -15           49833           12460         -0.1484;
  2083   18.443             -15           49604           12403         -0.1447;
  2084   18.452             -14           49379           12346         -0.1404;
  2085   18.461             -14           49155           12290         -0.1368;
  2086   18.470             -13           48933           12234         -0.1325;
  2087   18.479             -13           48713           12179         -0.1282;
  2088   18.488             -13           48495           12125         -0.1245;
  2089   18.496             -12           48280           12072         -0.1203;
  2090   18.505             -12           48067           12019         -0.1160;
  2091   18.514             -11           47857           11966         -0.1123;
  2092   18.523             -11           47650           11914         -0.1081;
  2093   18.532             -11           47444           11863         -0.1038;
  2094   18.541             -10           47240           11813         -0.1001;
  2095   18.549             -10           47040           11763         -0.0958;
  2096   18.558              -9           46845           11713         -0.0916;
  2097   18.567              -9           46651           11664         -0.0873;
  2098   18.576              -8           46459           11615         -0.0830;
  2099   18.585              -8           46269           11568         -0.0794;
  2100   18.594              -8           46082           11521         -0.0751;
  2101   18.603              -7           45898           11475         -0.0708;
  2102   18.611              -7           45717           11428         -0.0665;
  2103   18.620              -6           45539           11383         -0.0623;
  2104   18.629              -6           45362           11338         -0.0580;
  2105   18.638              -5           45187           11295         -0.0537;
  2106   18.647              -5           45013           11252         -0.0495;
  2107   18.656              -5           44841           11211         -0.0452;
  2108   18.665              -4           44674           11169         -0.0415;
  2109   18.673              -4           44512           11127         -0.0372;
  2110   18.682              -3           44352           11085         -0.0330;
  2111   18.691              -3           44192           11045         -0.0287;
  2112   18.700              -2           44034           11006         -0.0244;
  2113   18.709              -2           43878           10968         -0.0201;
  2114   18.718              -2           43724           10931         -0.0159;
  2115   18.727              -1           43572           10893         -0.0116;
  2116   18.735              -1           43425           10856         -0.0073;
  2117   18.744              -0           43282           10820         -0.0031;
  2118   18.753               0           43142           10784          0.0012;
  2119   18.762               1           43004           10748          0.0055;
  2120   18.771               1           42867           10715          0.0098;
  2121   18.780               2           42732           10682          0.0140;
  2122   18.789               2           42600           10650          0.0183;
  2123   18.797               2           42472           10619          0.0226;
  2124   18.806               3           42349           10587          0.0269;
  2125   18.815               3           42229           10557          0.0311;
  2126   18.824               4           42112           10527          0.0354;
  2127   18.833               4           41998           10499          0.0397;
  2128   18.842               5           41888           10471          0.0433;
  2129   18.851               5           41781           10444          0.0476;
  2130   18.859               5           41677           10418          0.0519;
  2131   18.868               6           41578           10393          0.0562;
  2132   18.877               6           41481           10369          0.0604;
  2133   18.886               7           41388           10345          0.0647;
  2134   18.895               7           41299           10324          0.0690;
  2135   18.904               8           41212           10303          0.0733;
  2136   18.913               8           41128           10283          0.0775;
  2137   18.921               8           41050           10263          0.0812;
  2138   18.930               9           40977           10244          0.0855;
  2139   18.939               9           40906           10227          0.0897;
  2140   18.948              10           40839           10210          0.0940;
  2141   18.957              10           40776           10194          0.0983;
  2142   18.966              11           40717           10179          0.1020;
  2143   18.974              11           40662           10164          0.1062;
  2144   18.983              11           40611           10152          0.1105;
  2145   18.992              12           40564           10140          0.1148;
  2146   19.001              12           40521           10129          0.1184;
  2147   19.010              13           40482           10119          0.1227;
  2148   19.019              13           40448           10110          0.1270;
  2149   19.028              14           40417           10103          0.1306;
  2150   19.036              14           40391           10096          0.1349;
  2151   19.045              14           40369           10091          0.1386;
  2152   19.054              15           40352           10086          0.1429;
  2153   19.063              15           40338           10083          0.1471;
  2154   19.072              16           40329           10080          0.1508;
  2155   19.081              16           40325           10079          0.1551;
  2156   19.090              16           40324           10079          0.1587;
  2157   19.098              17           40326           10079          0.1624;
  2158   19.107              17           40334           10079          0.1667;
  2159   19.116              18           40344           10082          0.1703;
  2160   19.125              18           40357           10086          0.1746;
  2161   19.134              18           40374           10090          0.1783;
  2162   19.143              19           40393           10095          0.1819;
  2163   19.152              19           40415           10100          0.1856;
  2164   19.160              20           40439           10106          0.1899;
  2165   19.169              20           40466           10113          0.1935;
  2166   19.178              20           40496           10121          0.1972;
  2167   19.187              21           40528           10129          0.2009;
  2168   19.196              21           40563           10138          0.2045;
  2169   19.205              21           40600           10147          0.2082;
  2170   19.214              22           40640           10157          0.2118;
  2171   19.222              22           40681           10168          0.2155;
  2172   19.231              23           40725           10179          0.2192;
  2173   19.240              23           40771           10191          0.2228;
  2174   19.249              23           40819           10203          0.2265;
  2175   19.258              24           40869           10215          0.2302;
  2176   19.267              24           40921           10229          0.2338;
  2177   19.276              24           40975           10242          0.2369;
  2178   19.284              25           41031           10256          0.2405;
  2179   19.293              25           41089           10271          0.2442;
  2180   19.302              25           41150           10286          0.2479;
  2181   19.311              26           41213           10302          0.2509;
  2182   19.320              26           41277           10319          0.2546;
  2183   19.329              26           41344           10335          0.2576;
  2184   19.338              27           41413           10353          0.2613;
  2185   19.346              27           41485           10371          0.2643;
  2186   19.355              27           41558           10389          0.2674;
  2187   19.364              28           41635           10408          0.2711;
  2188   19.373              28           41713           10428          0.2741;
  2189   19.382              28           41794           10448          0.2772;
  2190   19.391              29           41876           10469          0.2802;
  2191   19.399              29           41961           10490          0.2833;
  2192   19.408              29           42047           10512          0.2863;
  2193   19.417              30           42136           10535          0.2894;
  2194   19.426              30           42226           10558          0.2924;
  2195   19.435              30           42318           10581          0.2955;
  2196   19.444              31           42411           10604          0.2985;
  2197   19.453              31           42507           10629          0.3016;
  2198   19.461              31           42604           10653          0.3046;
  2199   19.470              32           42703           10678          0.3071;
  2200   19.479              32           42804           10703          0.3101;
  2201   19.488              32           42907           10729          0.3132;
  2202   19.497              32           43012           10755          0.3156;
  2203   19.506              33           43119           10781          0.3187;
  2204   19.515              33           43228           10808          0.3211;
  2205   19.523              33           43338           10835          0.3236;
  2206   19.532              33           43448           10863          0.3266;
  2207   19.541              34           43560           10892          0.3291;
  2208   19.550              34           43672           10920          0.3315;
  2209   19.559              34           43787           10949          0.3339;
  2210   19.568              35           43903           10978          0.3364;
  2211   19.577              35           44020           11007          0.3388;
  2212   19.585              35           44139           11037          0.3413;
  2213   19.594              35           44260           11067          0.3437;
  2214   19.603              35           44383           11097          0.3455;
  2215   19.612              36           44508           11127          0.3480;
  2216   19.621              36           44634           11158          0.3504;
  2217   19.630              36           44760           11190          0.3523;
  2218   19.639              36           44887           11222          0.3547;
  2219   19.647              37           45014           11255          0.3565;
  2220   19.656              37           45143           11288          0.3584;
  2221   19.665              37           45275           11321          0.3608;
  2222   19.674              37           45410           11354          0.3626;
  2223   19.683              37           45546           11388          0.3645;
  2224   19.692              38           45683           11422          0.3663;
  2225   19.701              38           45824           11457          0.3681;
  2226   19.709              38           45966           11491          0.3700;
  2227   19.718              38           46109           11527          0.3718;
  2228   19.727              38           46252           11563          0.3736;
  2229   19.736              38           46395           11600          0.3748;
  2230   19.745              39           46540           11637          0.3767;
  2231   19.754              39           46688           11674          0.3779;
  2232   19.763              39           46838           11711          0.3797;
  2233   19.771              39           46991           11748          0.3810;
  2234   19.780              39           47146           11786          0.3822;
  2235   19.789              39           47301           11824          0.3840;
  2236   19.798              39           47456           11863          0.3852;
  2237   19.807              40           47612           11902          0.3864;
  2238   19.816              40           47768           11942          0.3877;
  2239   19.824              40           47927           11982          0.3889;
  2240   19.833              40           48087           12022          0.3895;
  2241   19.842              40           48249           12063          0.3907;
  2242   19.851              40           48413           12103          0.3919;
  2243   19.860              40           48580           12145          0.3926;
  2244   19.869              40           48749           12186          0.3938;
  2245   19.878              40           48919           12227          0.3944;
  2246   19.886              40           49089           12269          0.3950;
  2247   19.895              41           49258           12313          0.3956;
  2248   19.904              41           49428           12357          0.3962;
  2249   19.913              41           49601           12402          0.3968;
  2250   19.922              41           49777           12446          0.3974;
  2251   19.931              41           49956           12490          0.3980;
  2252   19.940              41           50137           12533          0.3987;
  2253   19.948              41           50319           12578          0.3987;
  2254   19.957              41           50499           12623          0.3993;
  2255   19.966              41           50680           12669          0.3993;
  2256   19.975              41           50861           12715          0.3999;
  2257   19.984              41           51045           12762          0.3999;
  2258   19.993              41           51232           12808          0.3999;
  2259   20.002              41           51422           12853          0.3999;
  2260   20.010              41           51611           12899          0.3999;
  2261   20.019              41           51798           12946          0.3993;
  2262   20.028              41           51984           12994          0.3993;
  2263   20.037              41           52171           13042          0.3993;
  2264   20.046              41           52361           13090          0.3987;
  2265   20.055              41           52554           13138          0.3987;
  2266   20.064              41           52750           13184          0.3980;
  2267   20.072              41           52944           13232          0.3974;
  2268   20.081              41           53137           13281          0.3974;
  2269   20.090              41           53330           13331          0.3968;
  2270   20.099              41           53526           13381          0.3962;
  2271   20.108              40           53725           13431          0.3956;
  2272   20.117              40           53928           13480          0.3944;
  2273   20.126              40           54133           13530          0.3938;
  2274   20.134              40           54337           13580          0.3932;
  2275   20.143              40           54538           13632          0.3919;
  2276   20.152              40           54741           13685          0.3913;
  2277   20.161              40           54947           13737          0.3901;
  2278   20.170              40           55159           13788          0.3889;
  2279   20.179              40           55373           13839          0.3883;
  2280   20.188              40           55586           13891          0.3871;
  2281   20.196              39           55795           13945          0.3858;
  2282   20.205              39           56005           14000          0.3846;
  2283   20.214              39           56218           14054          0.3834;
  2284   20.223              39           56437           14108          0.3816;
  2285   20.232              39           56659           14161          0.3803;
  2286   20.241              39           56882           14215          0.3791;
  2287   20.249              39           57101           14271          0.3773;
  2288   20.258              38           57322           14329          0.3761;
  2289   20.267              38           57547           14386          0.3742;
  2290   20.276              38           57776           14442          0.3724;
  2291   20.285              38           58009           14498          0.3712;
  2292   20.294              38           58242           14555          0.3694;
  2293   20.303              38           58470           14614          0.3675;
  2294   20.311              37           58700           14674          0.3657;
  2295   20.320              37           58932           14733          0.3639;
  2296   20.329              37           59169           14790          0.3620;
  2297   20.338              37           59409           14848          0.3596;
  2298   20.347              37           59647           14906          0.3578;
  2299   20.356              36           59881           14966          0.3559;
  2300   20.365              36           60115           15027          0.3535;
  2301   20.373              36           60354           15087          0.3516;
  2302   20.382              36           60597           15145          0.3492;
  2303   20.391              36           60841           15204          0.3474;
  2304   20.400              35           61081           15265          0.3449;
  2305   20.409              35           61318           15327          0.3425;
  2306   20.418              35           61559           15388          0.3400;
  2307   20.427              35           61803           15448          0.3376;
  2308   20.435              34           62050           15508          0.3352;
  2309   20.444              34           62295           15569          0.3327;
  2310   20.453              34           62537           15631          0.3303;
  2311   20.462              34           62778           15694          0.3278;
  2312   20.471              33           63022           15756          0.3254;
  2313   20.480              33           63271           15816          0.3230;
  2314   20.489              33           63520           15876          0.3199;
  2315   20.497              32           63766           15937          0.3175;
  2316   20.506              32           64008           16000          0.3144;
  2317   20.515              32           64251           16063          0.3120;
  2318   20.524              32           64499           16124          0.3089;
  2319   20.533              31           64750           16184          0.3065;
  2320   20.542              31           64999           16245          0.3034;
  2321   20.551              31           65243           16308          0.3004;
  2322   20.559              30           65488           16371          0.2973;
  2323   20.568              30           65736           16434          0.2949;
  2324   20.577              30           65989           16495          0.2918;
  2325   20.586              30           66241           16557          0.2888;
  2326   20.595              29           66490           16620          0.2857;
  2327   20.604              29           66737           16684          0.2827;
  2328   20.613              29           66987           16747          0.2790;
  2329   20.621              28           67240           16809          0.2759;
  2330   20.630              28           67495           16871          0.2729;
  2331   20.639              28           67746           16933          0.2698;
  2332   20.648              27           67993           16998          0.2662;
  2333   20.657              27           68241           17061          0.2631;
  2334   20.666              27           68493           17123          0.2601;
  2335   20.674              26           68747           17184          0.2564;
  2336   20.683              26           68999           17246          0.2534;
  2337   20.692              26           69245           17310          0.2497;
  2338   20.701              25           69492           17373          0.2466;
  2339   20.710              25           69742           17436          0.2430;
  2340   20.719              24           69994           17498          0.2393;
  2341   20.728              24           70246           17559          0.2363;
  2342   20.736              24           70493           17622          0.2326;
  2343   20.745              23           70739           17686          0.2289;
  2344   20.754              23           70986           17749          0.2253;
  2345   20.763              23           71238           17810          0.2216;
  2346   20.772              22           71489           17871          0.2179;
  2347   20.781              22           71737           17933          0.2143;
  2348   20.790              22           71981           17996          0.2106;
  2349   20.798              21           72227           18059          0.2070;
  2350   20.807              21           72476           18120          0.2033;
  2351   20.816              20           72728           18181          0.1996;
  2352   20.825              20           72978           18242          0.1960;
  2353   20.834              20           73223           18306          0.1923;
  2354   20.843              19           73467           18369          0.1886;
  2355   20.852              19           73715           18431          0.1844;
  2356   20.860              18           73965           18492          0.1807;
  2357   20.869              18           74214           18553          0.1770;
  2358   20.878              18           74459           18614          0.1728;
  2359   20.887              17           74699           18677          0.1691;
  2360   20.896              17           74940           18739          0.1654;
  2361   20.905              16           75183           18799          0.1612;
  2362   20.914              16           75426           18858          0.1575;
  2363   20.922              16           75668           18916          0.1532;
  2364   20.931              15           75903           18975          0.1496;
  2365   20.940              15           76134           19035          0.1453;
  2366   20.949              14           76366           19094          0.1416;
  2367   20.958              14           76598           19151          0.1374;
  2368   20.967              14           76831           19207          0.1337;
  2369   20.976              13           77060           19263          0.1294;
  2370   20.984              13           77283           19321          0.1252;
  2371   20.993              12           77503           19378          0.1215;
  2372   21.002              12           77723           19434          0.1172;
  2373   21.011              12           77945           19489          0.1129;
  2374   21.020              11           78165           19543          0.1093;
  2375   21.029              11           78383           19596          0.1050;
  2376   21.038              10           78596           19651          0.1007;
  2377   21.046              10           78805           19705          0.0965;
  2378   21.055               9           79013           19759          0.0928;
  2379   21.064               9           79222           19811          0.0885;
  2380   21.073               9           79431           19862          0.0842;
  2381   21.082               8           79639           19912          0.0800;
  2382   21.091               8           79843           19963          0.0757;
  2383   21.099               7           80043           20013          0.0714;
  2384   21.108               7           80241           20064          0.0678;
  2385   21.117               6           80437           20114          0.0635;
  2386   21.126               6           80633           20163          0.0592;
  2387   21.135               6           80828           20211          0.0549;
  2388   21.144               5           81023           20258          0.0507;
  2389   21.153               5           81214           20305          0.0464;
  2390   21.161               4           81402           20353          0.0421;
  2391   21.170               4           81586           20400          0.0379;
  2392   21.179               3           81770           20447          0.0336;
  2393   21.188               3           81953           20493          0.0293;
  2394   21.197               3           82136           20538          0.0250;
  2395   21.206               2           82318           20582          0.0208;
  2396   21.215               2           82497           20626          0.0171;
  2397   21.223               1           82672           20670          0.0128;
  2398   21.232               1           82843           20714          0.0085;
  2399   21.241               0           83014           20758          0.0043;
  2400   21.250              -0           83183           20800          0.0000;
  2401   21.259              -1           83353           20841         -0.0043;
  2402   21.268              -1           83520           20881         -0.0085;
  2403   21.277              -1           83683           20922         -0.0128;
  2404   21.285              -2           83842           20962         -0.0171;
  2405   21.294              -2           83998           21003         -0.0214;
  2406   21.303              -3           84151           21042         -0.0256;
  2407   21.312              -3           84305           21080         -0.0299;
  2408   21.321              -4           84457           21116         -0.0342;
  2409   21.330              -4           84607           21152         -0.0385;
  2410   21.339              -4           84754           21187         -0.0427;
  2411   21.347              -5           84896           21223         -0.0470;
  2412   21.356              -5           85033           21259         -0.0513;
  2413   21.365              -6           85167           21294         -0.0556;
  2414   21.374              -6           85299           21328         -0.0592;
  2415   21.383              -7           85429           21361         -0.0635;
  2416   21.392              -7           85558           21393         -0.0678;
  2417   21.401              -7           85684           21424         -0.0720;
  2418   21.409              -8           85807           21454         -0.0763;
  2419   21.418              -8           85929           21483         -0.0806;
  2420   21.427              -9           86047           21511         -0.0849;
  2421   21.436              -9           86159           21540         -0.0885;
  2422   21.445             -10           86267           21568         -0.0928;
  2423   21.454             -10           86373           21595         -0.0971;
  2424   21.463             -10           86475           21622         -0.1013;
  2425   21.471             -11           86575           21647         -0.1056;
  2426   21.480             -11           86673           21671         -0.1093;
  2427   21.489             -12           86768           21694         -0.1136;
  2428   21.498             -12           86857           21716         -0.1178;
  2429   21.507             -13           86942           21738         -0.1215;
  2430   21.516             -13           87025           21759         -0.1258;
  2431   21.524             -13           87105           21778         -0.1300;
  2432   21.533             -14           87181           21796         -0.1337;
  2433   21.542             -14           87253           21814         -0.1380;
  2434   21.551             -15           87322           21831         -0.1422;
  2435   21.560             -15           87386           21847         -0.1459;
  2436   21.569             -15           87448           21862         -0.1502;
  2437   21.578             -16           87505           21877         -0.1538;
  2438   21.586             -16           87559           21891         -0.1581;
  2439   21.595             -17           87609           21904         -0.1618;
  2440   21.604             -17           87656           21916         -0.1654;
  2441   21.613             -17           87700           21927         -0.1697;
  2442   21.622             -18           87740           21937         -0.1734;
  2443   21.631             -18           87777           21947         -0.1777;
  2444   21.640             -19           87809           21955         -0.1813;
  2445   21.648             -19           87838           21962         -0.1850;
  2446   21.657             -19           87863           21969         -0.1886;
  2447   21.666             -20           87884           21974         -0.1929;
  2448   21.675             -20           87902           21979         -0.1966;
  2449   21.684             -21           87915           21982         -0.2002;
  2450   21.693             -21           87925           21984         -0.2039;
  2451   21.702             -21           87930           21986         -0.2076;
  2452   21.710             -22           87932           21987         -0.2112;
  2453   21.719             -22           87932           21987         -0.2149;
  2454   21.728             -22           87926           21987         -0.2186;
  2455   21.737             -23           87916           21984         -0.2222;
  2456   21.746             -23           87903           21980         -0.2259;
  2457   21.755             -24           87887           21976         -0.2295;
  2458   21.764             -24           87867           21971         -0.2332;
  2459   21.772             -24           87845           21965         -0.2363;
  2460   21.781             -25           87819           21959         -0.2399;
  2461   21.790             -25           87790           21952         -0.2436;
  2462   21.799             -25           87759           21944         -0.2466;
  2463   21.808             -26           87725           21935         -0.2503;
  2464   21.817             -26           87688           21925         -0.2540;
  2465   21.826             -26           87649           21915         -0.2570;
  2466   21.834             -27           87607           21905         -0.2607;
  2467   21.843             -27           87563           21893         -0.2637;
  2468   21.852             -27           87518           21882         -0.2668;
  2469   21.861             -28           87470           21869         -0.2705;
  2470   21.870             -28           87419           21857         -0.2735;
  2471   21.879             -28           87367           21843         -0.2766;
  2472   21.888             -29           87313           21829         -0.2796;
  2473   21.896             -29           87257           21815         -0.2827;
  2474   21.905             -29           87198           21800         -0.2863;
  2475   21.914             -30           87137           21785         -0.2894;
  2476   21.923             -30           87073           21769         -0.2924;
  2477   21.932             -30           87007           21752         -0.2949;
  2478   21.941             -31           86938           21735         -0.2979;
  2479   21.949             -31           86867           21717         -0.3010;
  2480   21.958             -31           86794           21699         -0.3040;
  2481   21.967             -31           86718           21679         -0.3071;
  2482   21.976             -32           86639           21660         -0.3095;
  2483   21.985             -32           86558           21639         -0.3126;
  2484   21.994             -32           86474           21618         -0.3150;
  2485   22.003             -33           86389           21596         -0.3181;
  2486   22.011             -33           86301           21574         -0.3205;
  2487   22.020             -33           86211           21551         -0.3236;
  2488   22.029             -33           86119           21528         -0.3260;
  2489   22.038             -34           86025           21504         -0.3284;
  2490   22.047             -34           85929           21480         -0.3309;
  2491   22.056             -34           85831           21455         -0.3333;
  2492   22.065             -34           85730           21429         -0.3358;
  2493   22.073             -35           85627           21403         -0.3382;
  2494   22.082             -35           85522           21376         -0.3407;
  2495   22.091             -35           85413           21349         -0.3431;
  2496   22.100             -35           85302           21322         -0.3455;
  2497   22.109             -36           85189           21293         -0.3480;
  2498   22.118             -36           85073           21264         -0.3498;
  2499   22.127             -36           84955           21235         -0.3523;
  2500   22.135             -36           84835           21205         -0.3541;
  2501   22.144             -37           84714           21174         -0.3565;
  2502   22.153             -37           84591           21143         -0.3584;
  2503   22.162             -37           84464           21111         -0.3608;
  2504   22.171             -37           84336           21079         -0.3626;
  2505   22.180             -37           84205           21046         -0.3645;
  2506   22.189             -38           84071           21012         -0.3663;
  2507   22.197             -38           83933           20979         -0.3681;
  2508   22.206             -38           83793           20944         -0.3700;
  2509   22.215             -38           83651           20909         -0.3718;
  2510   22.224             -38           83508           20874         -0.3736;
  2511   22.233             -38           83363           20838         -0.3748;
  2512   22.242             -39           83216           20801         -0.3767;
  2513   22.251             -39           83069           20764         -0.3779;
  2514   22.259             -39           82919           20726         -0.3797;
  2515   22.268             -39           82767           20688         -0.3810;
  2516   22.277             -39           82611           20649         -0.3828;
  2517   22.286             -39           82453           20611         -0.3840;
  2518   22.295             -39           82293           20572         -0.3852;
  2519   22.304             -40           82132           20532         -0.3864;
  2520   22.313             -40           81971           20492         -0.3877;
  2521   22.321             -40           81809           20451         -0.3889;
  2522   22.330             -40           81646           20410         -0.3901;
  2523   22.339             -40           81481           20368         -0.3907;
  2524   22.348             -40           81314           20326         -0.3919;
  2525   22.357             -40           81144           20285         -0.3932;
  2526   22.366             -40           80972           20243         -0.3938;
  2527   22.374             -40           80800           20200         -0.3944;
  2528   22.383             -41           80629           20157         -0.3956;
  2529   22.392             -41           80457           20113         -0.3962;
  2530   22.401             -41           80284           20069         -0.3968;
  2531   22.410             -41           80109           20025         -0.3974;
  2532   22.419             -41           79932           19981         -0.3980;
  2533   22.428             -41           79753           19937         -0.3987;
  2534   22.436             -41           79572           19893         -0.3993;
  2535   22.445             -41           79390           19848         -0.3993;
  2536   22.454             -41           79210           19803         -0.3999;
  2537   22.463             -41           79029           19757         -0.3999;
  2538   22.472             -41           78847           19710         -0.4005;
  2539   22.481             -41           78663           19664         -0.4005;
