 Sample   Time     Commanded Pos   Encoder 1 Pos   Encoder 2 Pos   Control Effort
  2469   21.861              14          172180           43046          0.1398;
  2470   21.870              14          172516           43130          0.1380;
  2471   21.879              14          172851           43213          0.1361;
  2472   21.888              14          173182           43297          0.1343;
  2473   21.896              14          173513           43380          0.1319;
  2474   21.905              13          173843           43462          0.1300;
  2475   21.914              13          174171           43544          0.1282;
  2476   21.923              13          174496           43626          0.1264;
  2477   21.932              13          174818           43708          0.1239;
  2478   21.941              13          175142           43788          0.1221;
  2479   21.949              12          175463           43867          0.1203;
  2480   21.958              12          175779           43947          0.1178;
  2481   21.967              12          176093           44027          0.1160;
  2482   21.976              12          176409           44104          0.1142;
  2483   21.985              11          176723           44181          0.1117;
  2484   21.994              11          177032           44259          0.1099;
  2485   22.003              11          177339           44337          0.1081;
  2486   22.011              11          177646           44414          0.1056;
  2487   22.020              11          177954           44490          0.1038;
  2488   22.029              10          178257           44567          0.1020;
  2489   22.038              10          178557           44643          0.0995;
  2490   22.047              10          178858           44719          0.0977;
  2491   22.056              10          179161           44792          0.0958;
  2492   22.065              10          179460           44867          0.0934;
  2493   22.073               9          179754           44942          0.0916;
  2494   22.082               9          180048           45016          0.0897;
  2495   22.091               9          180344           45089          0.0873;
  2496   22.100               9          180639           45161          0.0855;
  2497   22.109               9          180928           45235          0.0830;
  2498   22.118               8          181215           45308          0.0812;
  2499   22.127               8          181504           45380          0.0794;
  2500   22.135               8          181793           45451          0.0769;
  2501   22.144               8          182078           45522          0.0751;
  2502   22.153               7          182357           45594          0.0726;
  2503   22.162               7          182635           45665          0.0708;
  2504   22.171               7          182914           45734          0.0690;
  2505   22.180               7          183194           45802          0.0665;
  2506   22.189               7          183469           45869          0.0647;
  2507   22.197               6          183737           45938          0.0623;
  2508   22.206               6          184003           46006          0.0604;
  2509   22.215               6          184270           46072          0.0586;
  2510   22.224               6          184536           46137          0.0562;
  2511   22.233               6          184798           46201          0.0543;
  2512   22.242               5          185054           46267          0.0519;
  2513   22.251               5          185308           46332          0.0501;
  2514   22.259               5          185562           46395          0.0476;
  2515   22.268               5          185815           46457          0.0458;
  2516   22.277               5          186067           46519          0.0440;
  2517   22.286               4          186314           46581          0.0415;
  2518   22.295               4          186556           46643          0.0397;
  2519   22.304               4          186798           46704          0.0372;
  2520   22.313               4          187040           46764          0.0354;
  2521   22.321               3          187281           46824          0.0330;
  2522   22.330               3          187518           46883          0.0311;
  2523   22.339               3          187751           46942          0.0293;
  2524   22.348               3          187982           47001          0.0269;
  2525   22.357               3          188214           47059          0.0250;
  2526   22.366               2          188445           47116          0.0226;
  2527   22.374               2          188676           47172          0.0208;
  2528   22.383               2          188904           47228          0.0183;
  2529   22.392               2          189129           47284          0.0165;
  2530   22.401               1          189350           47340          0.0140;
  2531   22.410               1          189571           47396          0.0122;
  2532   22.419               1          189789           47450          0.0098;
  2533   22.428               1          190007           47504          0.0079;
  2534   22.436               1          190222           47558          0.0061;
  2535   22.445               0          190434           47611          0.0037;
  2536   22.454               0          190642           47664          0.0018;
  2537   22.463              -0          190848           47716         -0.0006;
  2538   22.472              -0          191054           47766         -0.0024;
  2539   22.481              -0          191256           47816         -0.0049;
  2540   22.490              -1          191455           47865         -0.0067;
  2541   22.498              -1          191648           47914         -0.0092;
  2542   22.507              -1          191838           47963         -0.0110;
  2543   22.516              -1          192027           48010         -0.0128;
  2544   22.525              -2          192214           48056         -0.0153;
  2545   22.534              -2          192399           48101         -0.0171;
  2546   22.543              -2          192580           48145         -0.0195;
  2547   22.552              -2          192756           48190         -0.0214;
  2548   22.560              -2          192927           48235         -0.0238;
  2549   22.569              -3          193096           48279         -0.0256;
  2550   22.578              -3          193264           48321         -0.0281;
  2551   22.587              -3          193432           48361         -0.0299;
  2552   22.596              -3          193598           48401         -0.0317;
  2553   22.605              -3          193762           48440         -0.0342;
  2554   22.614              -4          193919           48480         -0.0360;
  2555   22.622              -4          194072           48521         -0.0385;
  2556   22.631              -4          194222           48560         -0.0403;
  2557   22.640              -4          194372           48599         -0.0427;
  2558   22.649              -5          194522           48635         -0.0446;
  2559   22.658              -5          194670           48671         -0.0470;
  2560   22.667              -5          194815           48706         -0.0488;
  2561   22.676              -5          194957           48741         -0.0507;
  2562   22.684              -5          195096           48776         -0.0531;
  2563   22.693              -6          195231           48811         -0.0549;
  2564   22.702              -6          195364           48845         -0.0574;
  2565   22.711              -6          195495           48879         -0.0592;
  2566   22.720              -6          195624           48911         -0.0611;
  2567   22.729              -6          195752           48943         -0.0635;
  2568   22.738              -7          195877           48975         -0.0653;
  2569   22.746              -7          196000           49004         -0.0678;
  2570   22.755              -7          196122           49034         -0.0696;
  2571   22.764              -7          196241           49063         -0.0720;
  2572   22.773              -8          196356           49091         -0.0739;
  2573   22.782              -8          196467           49120         -0.0757;
  2574   22.791              -8          196576           49148         -0.0781;
  2575   22.799              -8          196682           49175         -0.0800;
  2576   22.808              -8          196786           49202         -0.0818;
  2577   22.817              -9          196888           49227         -0.0842;
  2578   22.826              -9          196987           49252         -0.0861;
  2579   22.835              -9          197083           49276         -0.0885;
  2580   22.844              -9          197176           49299         -0.0904;
  2581   22.853              -9          197267           49322         -0.0922;
  2582   22.861             -10          197356           49343         -0.0946;
  2583   22.870             -10          197441           49364         -0.0965;
  2584   22.879             -10          197523           49384         -0.0983;
  2585   22.888             -10          197601           49403         -0.1007;
  2586   22.897             -11          197676           49422         -0.1026;
  2587   22.906             -11          197747           49441         -0.1050;
  2588   22.915             -11          197816           49458         -0.1068;
  2589   22.923             -11          197883           49475         -0.1087;
  2590   22.932             -11          197945           49491         -0.1111;
  2591   22.941             -12          198005           49506         -0.1129;
  2592   22.950             -12          198061           49520         -0.1148;
  2593   22.959             -12          198114           49533         -0.1172;
  2594   22.968             -12          198162           49546         -0.1190;
  2595   22.977             -12          198208           49557         -0.1209;
  2596   22.985             -13          198250           49568         -0.1227;
  2597   22.994             -13          198288           49577         -0.1252;
  2598   23.003             -13          198322           49586         -0.1270;
  2599   23.012             -13          198353           49594         -0.1288;
  2600   23.021             -13          198380           49600         -0.1313;
  2601   23.030             -14          198403           49606         -0.1331;
  2602   23.039             -14          198422           49611         -0.1349;
  2603   23.047             -14          198437           49615         -0.1368;
  2604   23.056             -14          198448           49617         -0.1392;
  2605   23.065             -14          198456           49619         -0.1410;
  2606   23.074             -15          198459           49620         -0.1429;
  2607   23.083             -15          198460           49620         -0.1447;
  2608   23.092             -15          198457           49620         -0.1471;
  2609   23.101             -15          198449           49619         -0.1490;
  2610   23.109             -15          198438           49616         -0.1508;
  2611   23.118             -16          198424           49613         -0.1526;
  2612   23.127             -16          198407           49608         -0.1551;
  2613   23.136             -16          198387           49603         -0.1569;
  2614   23.145             -16          198364           49597         -0.1587;
  2615   23.154             -16          198339           49591         -0.1606;
  2616   23.163             -17          198311           49584         -0.1624;
  2617   23.171             -17          198280           49576         -0.1648;
  2618   23.180             -17          198248           49568         -0.1667;
  2619   23.189             -17          198213           49559         -0.1685;
  2620   23.198             -17          198176           49550         -0.1703;
  2621   23.207             -18          198138           49540         -0.1722;
  2622   23.216             -18          198097           49529         -0.1740;
  2623   23.224             -18          198054           49519         -0.1758;
  2624   23.233             -18          198010           49507         -0.1783;
  2625   23.242             -18          197965           49496         -0.1801;
  2626   23.251             -19          197917           49484         -0.1819;
  2627   23.260             -19          197869           49471         -0.1838;
  2628   23.269             -19          197819           49458         -0.1856;
  2629   23.278             -19          197768           49445         -0.1874;
  2630   23.286             -19          197715           49432         -0.1893;
  2631   23.295             -20          197662           49418         -0.1911;
  2632   23.304             -20          197607           49405         -0.1929;
  2633   23.313             -20          197552           49391         -0.1947;
  2634   23.322             -20          197495           49376         -0.1972;
  2635   23.331             -20          197437           49362         -0.1990;
  2636   23.340             -21          197378           49347         -0.2009;
  2637   23.348             -21          197317           49332         -0.2027;
  2638   23.357             -21          197256           49316         -0.2045;
  2639   23.366             -21          197193           49300         -0.2063;
  2640   23.375             -21          197129           49284         -0.2082;
  2641   23.384             -21          197064           49268         -0.2100;
  2642   23.393             -22          196997           49251         -0.2118;
  2643   23.402             -22          196929           49234         -0.2137;
  2644   23.410             -22          196860           49217         -0.2155;
  2645   23.419             -22          196790           49199         -0.2173;
  2646   23.428             -22          196719           49181         -0.2192;
  2647   23.437             -23          196646           49163         -0.2204;
  2648   23.446             -23          196573           49144         -0.2222;
  2649   23.455             -23          196499           49125         -0.2241;
  2650   23.464             -23          196424           49106         -0.2259;
  2651   23.472             -23          196347           49087         -0.2277;
  2652   23.481             -24          196270           49068         -0.2295;
  2653   23.490             -24          196193           49048         -0.2314;
  2654   23.499             -24          196115           49028         -0.2332;
  2655   23.508             -24          196035           49008         -0.2350;
  2656   23.517             -24          195955           48987         -0.2363;
  2657   23.526             -24          195874           48967         -0.2381;
  2658   23.534             -25          195791           48946         -0.2399;
  2659   23.543             -25          195707           48925         -0.2418;
  2660   23.552             -25          195623           48904         -0.2436;
  2661   23.561             -25          195537           48883         -0.2454;
  2662   23.570             -25          195449           48861         -0.2466;
  2663   23.579             -25          195361           48840         -0.2485;
  2664   23.588             -26          195273           48817         -0.2503;
  2665   23.596             -26          195184           48795         -0.2521;
  2666   23.605             -26          195095           48772         -0.2534;
  2667   23.614             -26          195004           48749         -0.2552;
  2668   23.623             -26          194913           48726         -0.2570;
  2669   23.632             -26          194821           48703         -0.2589;
  2670   23.641             -27          194728           48679         -0.2601;
  2671   23.649             -27          194635           48655         -0.2619;
  2672   23.658             -27          194540           48632         -0.2637;
  2673   23.667             -27          194444           48607         -0.2650;
  2674   23.676             -27          194346           48583         -0.2668;
  2675   23.685             -27          194247           48559         -0.2686;
  2676   23.694             -28          194147           48534         -0.2698;
  2677   23.703             -28          194046           48509         -0.2717;
  2678   23.711             -28          193944           48484         -0.2735;
  2679   23.720             -28          193841           48459         -0.2747;
  2680   23.729             -28          193738           48433         -0.2766;
  2681   23.738             -28          193635           48406         -0.2778;
  2682   23.747             -29          193531           48380         -0.2796;
  2683   23.756             -29          193426           48353         -0.2808;
  2684   23.765             -29          193320           48326         -0.2827;
  2685   23.773             -29          193212           48299         -0.2839;
  2686   23.782             -29          193103           48272         -0.2857;
  2687   23.791             -29          192992           48245         -0.2869;
  2688   23.800             -30          192880           48217         -0.2888;
  2689   23.809             -30          192766           48190         -0.2900;
  2690   23.818             -30          192652           48162         -0.2918;
  2691   23.827             -30          192538           48133         -0.2930;
  2692   23.835             -30          192423           48105         -0.2949;
  2693   23.844             -30          192308           48075         -0.2961;
  2694   23.853             -30          192192           48045         -0.2979;
  2695   23.862             -31          192075           48016         -0.2991;
  2696   23.871             -31          191957           47985         -0.3004;
  2697   23.880             -31          191836           47955         -0.3022;
  2698   23.889             -31          191714           47925         -0.3034;
  2699   23.897             -31          191590           47895         -0.3046;
  2700   23.906             -31          191464           47865         -0.3065;
  2701   23.915             -32          191337           47834         -0.3077;
  2702   23.924             -32          191210           47803         -0.3089;
  2703   23.933             -32          191084           47771         -0.3107;
  2704   23.942             -32          190957           47739         -0.3120;
  2705   23.951             -32          190829           47707         -0.3132;
  2706   23.959             -32          190699           47674         -0.3144;
  2707   23.968             -32          190568           47642         -0.3162;
  2708   23.977             -32          190436           47609         -0.3175;
  2709   23.986             -33          190303           47576         -0.3187;
  2710   23.995             -33          190168           47543         -0.3199;
  2711   24.004             -33          190032           47509         -0.3211;
  2712   24.013             -33          189895           47476         -0.3230;
  2713   24.021             -33          189757           47442         -0.3242;
  2714   24.030             -33          189620           47408         -0.3254;
  2715   24.039             -33          189483           47373         -0.3266;
  2716   24.048             -34          189346           47337         -0.3278;
  2717   24.057             -34          189207           47302         -0.3291;
  2718   24.066             -34          189067           47267         -0.3303;
  2719   24.074             -34          188924           47232         -0.3315;
  2720   24.083             -34          188780           47197         -0.3327;
  2721   24.092             -34          188636           47162         -0.3339;
  2722   24.101             -34          188492           47126         -0.3352;
  2723   24.110             -34          188349           47090         -0.3364;
  2724   24.119             -35          188206           47053         -0.3376;
  2725   24.128             -35          188063           47016         -0.3388;
  2726   24.136             -35          187919           46980         -0.3400;
  2727   24.145             -35          187773           46943         -0.3413;
  2728   24.154             -35          187625           46907         -0.3425;
  2729   24.163             -35          187476           46871         -0.3437;
  2730   24.172             -35          187327           46834         -0.3449;
  2731   24.181             -35          187178           46797         -0.3462;
  2732   24.190             -36          187029           46761         -0.3468;
  2733   24.198             -36          186881           46723         -0.3480;
  2734   24.207             -36          186733           46684         -0.3492;
  2735   24.216             -36          186583           46646         -0.3504;
  2736   24.225             -36          186432           46608         -0.3516;
  2737   24.234             -36          186279           46569         -0.3523;
  2738   24.243             -36          186122           46532         -0.3535;
  2739   24.252             -36          185965           46494         -0.3547;
  2740   24.260             -36          185809           46455         -0.3559;
  2741   24.269             -37          185654           46416         -0.3565;
  2742   24.278             -37          185499           46375         -0.3578;
  2743   24.287             -37          185343           46335         -0.3590;
  2744   24.296             -37          185184           46295         -0.3596;
  2745   24.305             -37          185023           46255         -0.3608;
  2746   24.314             -37          184859           46215         -0.3614;
  2747   24.322             -37          184694           46175         -0.3626;
  2748   24.331             -37          184529           46134         -0.3639;
  2749   24.340             -37          184365           46092         -0.3645;
  2750   24.349             -37          184201           46050         -0.3657;
  2751   24.358             -38          184035           46007         -0.3663;
  2752   24.367             -38          183866           45965         -0.3675;
  2753   24.376             -38          183695           45922         -0.3681;
  2754   24.384             -38          183523           45880         -0.3694;
  2755   24.393             -38          183347           45837         -0.3700;
  2756   24.402             -38          183170           45794         -0.3706;
  2757   24.411             -38          182994           45750         -0.3718;
  2758   24.420             -38          182820           45705         -0.3724;
  2759   24.429             -38          182643           45660         -0.3736;
  2760   24.438             -38          182463           45615         -0.3742;
  2761   24.446             -38          182282           45570         -0.3748;
  2762   24.455             -38          182097           45525         -0.3761;
  2763   24.464             -39          181912           45481         -0.3767;
  2764   24.473             -39          181727           45435         -0.3773;
  2765   24.482             -39          181544           45388         -0.3779;
  2766   24.491             -39          181360           45341         -0.3791;
  2767   24.499             -39          181173           45293         -0.3797;
  2768   24.508             -39          180984           45247         -0.3803;
  2769   24.517             -39          180794           45200         -0.3810;
  2770   24.526             -39          180601           45153         -0.3816;
  2771   24.535             -39          180408           45105         -0.3822;
  2772   24.544             -39          180217           45057         -0.3834;
  2773   24.553             -39          180027           45008         -0.3840;
  2774   24.561             -39          179833           44959         -0.3846;
  2775   24.570             -39          179637           44910         -0.3852;
  2776   24.579             -39          179440           44861         -0.3858;
  2777   24.588             -40          179241           44812         -0.3864;
  2778   24.597             -40          179041           44763         -0.3871;
  2779   24.606             -40          178844           44713         -0.3877;
  2780   24.615             -40          178646           44662         -0.3883;
  2781   24.623             -40          178445           44611         -0.3889;
  2782   24.632             -40          178242           44560         -0.3895;
  2783   24.641             -40          178036           44510         -0.3895;
  2784   24.650             -40          177828           44460         -0.3901;
  2785   24.659             -40          177622           44408         -0.3907;
  2786   24.668             -40          177417           44354         -0.3913;
  2787   24.677             -40          177210           44302         -0.3919;
  2788   24.685             -40          177000           44249         -0.3926;
  2789   24.694             -40          176787           44197         -0.3926;
  2790   24.703             -40          176572           44145         -0.3932;
  2791   24.712             -40          176357           44092         -0.3938;
  2792   24.721             -40          176144           44037         -0.3938;
  2793   24.730             -40          175931           43982         -0.3944;
  2794   24.739             -40          175714           43927         -0.3950;
  2795   24.747             -40          175494           43873         -0.3950;
  2796   24.756             -40          175271           43819         -0.3956;
  2797   24.765             -41          175047           43764         -0.3962;
  2798   24.774             -41          174825           43708         -0.3962;
  2799   24.783             -41          174604           43651         -0.3968;
  2800   24.792             -41          174381           43594         -0.3968;
  2801   24.801             -41          174153           43538         -0.3974;
  2802   24.809             -41          173922           43482         -0.3974;
  2803   24.818             -41          173690           43426         -0.3980;
  2804   24.827             -41          173462           43369         -0.3980;
  2805   24.836             -41          173233           43309         -0.3980;
  2806   24.845             -41          173002           43251         -0.3987;
  2807   24.854             -41          172766           43193         -0.3987;
  2808   24.863             -41          172528           43135         -0.3993;
  2809   24.871             -41          172288           43076         -0.3993;
  2810   24.880             -41          172052           43016         -0.3993;
  2811   24.889             -41          171816           42955         -0.3993;
  2812   24.898             -41          171577           42895         -0.3999;
  2813   24.907             -41          171333           42836         -0.3999;
  2814   24.916             -41          171086           42776         -0.3999;
  2815   24.924             -41          170842           42715         -0.3999;
  2816   24.933             -41          170601           42653         -0.3999;
  2817   24.942             -41          170357           42590         -0.4005;
  2818   24.951             -41          170109           42529         -0.4005;
  2819   24.960             -41          169857           42468         -0.4005;
  2820   24.969             -41          169604           42406         -0.4005;
  2821   24.978             -41          169353           42342         -0.4005;
  2822   24.986             -41          169103           42277         -0.4005;
  2823   24.995             -41          168848           42213         -0.4005;
  2824   25.004             -41          168588           42149         -0.4005;
  2825   25.013             -41          168326           42085         -0.4005;
  2826   25.022             -41          168066           42020         -0.4005;
  2827   25.031             -41          167806           41953         -0.4005;
  2828   25.040             -41          167543           41886         -0.4005;
  2829   25.048             -41          167274           41820         -0.4005;
  2830   25.057             -41          167002           41754         -0.3999;
  2831   25.066             -41          166731           41687         -0.3999;
  2832   25.075             -41          166461           41618         -0.3999;
  2833   25.084             -41          166189           41549         -0.3999;
  2834   25.093             -41          165912           41480         -0.3993;
  2835   25.102             -41          165633           41412         -0.3993;
  2836   25.110             -41          165355           41342         -0.3993;
  2837   25.119             -41          165078           41271         -0.3993;
  2838   25.128             -41          164798           41201         -0.3987;
  2839   25.137             -41          164514           41131         -0.3987;
  2840   25.146             -41          164229           41061         -0.3980;
  2841   25.155             -41          163946           40990         -0.3980;
  2842   25.164             -41          163664           40918         -0.3974;
  2843   25.172             -41          163379           40846         -0.3974;
  2844   25.181             -41          163091           40775         -0.3968;
  2845   25.190             -41          162802           40704         -0.3968;
  2846   25.199             -41          162515           40632         -0.3962;
  2847   25.208             -41          162228           40558         -0.3962;
  2848   25.217             -41          161938           40486         -0.3956;
  2849   25.226             -40          161644           40414         -0.3950;
  2850   25.234             -40          161351           40341         -0.3950;
  2851   25.243             -40          161058           40268         -0.3944;
  2852   25.252             -40          160764           40194         -0.3938;
  2853   25.261             -40          160467           40120         -0.3938;
  2854   25.270             -40          160169           40046         -0.3932;
  2855   25.279             -40          159871           39972         -0.3926;
  2856   25.288             -40          159573           39897         -0.3926;
  2857   25.296             -40          159272           39821         -0.3919;
  2858   25.305             -40          158969           39746         -0.3913;
  2859   25.314             -40          158664           39672         -0.3907;
  2860   25.323             -40          158358           39596         -0.3901;
  2861   25.332             -40          158051           39520         -0.3895;
  2862   25.341             -40          157743           39444         -0.3889;
  2863   25.349             -40          157436           39368         -0.3883;
  2864   25.358             -40          157129           39290         -0.3883;
  2865   25.367             -40          156821           39213         -0.3877;
  2866   25.376             -40          156513           39135         -0.3871;
  2867   25.385             -40          156203           39057         -0.3864;
  2868   25.394             -39          155893           38980         -0.3858;
  2869   25.403             -39          155583           38902         -0.3846;
  2870   25.411             -39          155272           38825         -0.3840;
  2871   25.420             -39          154959           38747         -0.3834;
  2872   25.429             -39          154646           38669         -0.3828;
  2873   25.438             -39          154334           38591         -0.3822;
  2874   25.447             -39          154021           38513         -0.3816;
  2875   25.456             -39          153708           38434         -0.3810;
  2876   25.465             -39          153395           38356         -0.3803;
  2877   25.473             -39          153082           38276         -0.3791;
  2878   25.482             -39          152768           38197         -0.3785;
  2879   25.491             -39          152452           38118         -0.3779;
  2880   25.500             -39          152135           38039         -0.3773;
  2881   25.509             -39          151820           37960         -0.3761;
  2882   25.518             -38          151503           37880         -0.3755;
  2883   25.527             -38          151184           37800         -0.3748;
  2884   25.535             -38          150861           37721         -0.3736;
  2885   25.544             -38          150541           37642         -0.3730;
  2886   25.553             -38          150221           37561         -0.3724;
  2887   25.562             -38          149899           37480         -0.3712;
  2888   25.571             -38          149576           37400         -0.3706;
  2889   25.580             -38          149253           37319         -0.3694;
  2890   25.589             -38          148930           37238         -0.3687;
  2891   25.597             -38          148606           37157         -0.3675;
  2892   25.606             -38          148280           37076         -0.3669;
  2893   25.615             -37          147955           36995         -0.3657;
  2894   25.624             -37          147631           36913         -0.3651;
  2895   25.633             -37          147306           36831         -0.3639;
  2896   25.642             -37          146979           36750         -0.3632;
  2897   25.651             -37          146653           36669         -0.3620;
  2898   25.659             -37          146329           36586         -0.3608;
  2899   25.668             -37          146002           36504         -0.3602;
  2900   25.677             -37          145672           36423         -0.3590;
  2901   25.686             -37          145342           36341         -0.3578;
  2902   25.695             -37          145015           36258         -0.3571;
  2903   25.704             -36          144685           36174         -0.3559;
  2904   25.713             -36          144352           36092         -0.3547;
  2905   25.721             -36          144019           36009         -0.3541;
  2906   25.730             -36          143687           35924         -0.3529;
  2907   25.739             -36          143352           35840         -0.3516;
  2908   25.748             -36          143015           35757         -0.3504;
  2909   25.757             -36          142677           35673         -0.3498;
  2910   25.766             -36          142339           35588         -0.3486;
  2911   25.774             -36          142001           35503         -0.3474;
  2912   25.783             -35          141659           35419         -0.3462;
  2913   25.792             -35          141319           35334         -0.3449;
  2914   25.801             -35          140980           35249         -0.3437;
  2915   25.810             -35          140641           35163         -0.3425;
  2916   25.819             -35          140299           35078         -0.3413;
  2917   25.828             -35          139957           34994         -0.3407;
  2918   25.836             -35          139617           34908         -0.3394;
  2919   25.845             -35          139276           34823         -0.3382;
  2920   25.854             -34          138934           34738         -0.3370;
  2921   25.863             -34          138593           34653         -0.3358;
  2922   25.872             -34          138253           34566         -0.3346;
  2923   25.881             -34          137911           34481         -0.3333;
  2924   25.890             -34          137567           34395         -0.3321;
  2925   25.898             -34          137223           34309         -0.3303;
  2926   25.907             -34          136880           34223         -0.3291;
  2927   25.916             -34          136535           34136         -0.3278;
  2928   25.925             -33          136188           34050         -0.3266;
  2929   25.934             -33          135841           33963         -0.3254;
  2930   25.943             -33          135494           33875         -0.3242;
  2931   25.952             -33          135144           33788         -0.3230;
  2932   25.960             -33          134791           33701         -0.3217;
  2933   25.969             -33          134439           33613         -0.3199;
  2934   25.978             -33          134086           33525         -0.3187;
  2935   25.987             -32          133731           33436         -0.3175;
  2936   25.996             -32          133376           33347         -0.3162;
  2937   26.005             -32          133022           33258         -0.3144;
  2938   26.014             -32          132667           33168         -0.3132;
  2939   26.022             -32          132309           33079         -0.3120;
  2940   26.031             -32          131951           32990         -0.3107;
  2941   26.040             -32          131595           32900         -0.3089;
  2942   26.049             -32          131238           32810         -0.3077;
  2943   26.058             -31          130878           32721         -0.3065;
  2944   26.067             -31          130520           32632         -0.3046;
  2945   26.076             -31          130162           32542         -0.3034;
  2946   26.084             -31          129803           32453         -0.3022;
  2947   26.093             -31          129443           32363         -0.3004;
  2948   26.102             -31          129085           32273         -0.2991;
  2949   26.111             -30          128728           32183         -0.2973;
  2950   26.120             -30          128369           32093         -0.2961;
  2951   26.129             -30          128009           32003         -0.2949;
  2952   26.138             -30          127649           31913         -0.2930;
  2953   26.146             -30          127288           31824         -0.2918;
  2954   26.155             -30          126926           31734         -0.2900;
  2955   26.164             -30          126563           31645         -0.2888;
  2956   26.173             -29          126199           31556         -0.2869;
  2957   26.182             -29          125836           31466         -0.2857;
  2958   26.191             -29          125474           31376         -0.2839;
  2959   26.199             -29          125112           31285         -0.2827;
  2960   26.208             -29          124752           31194         -0.2808;
  2961   26.217             -29          124391           31104         -0.2790;
  2962   26.226             -28          124029           31013         -0.2778;
  2963   26.235             -28          123667           30922         -0.2759;
  2964   26.244             -28          123305           30832         -0.2747;
  2965   26.253             -28          122943           30742         -0.2729;
  2966   26.261             -28          122582           30652         -0.2711;
  2967   26.270             -28          122221           30561         -0.2698;
  2968   26.279             -27          121860           30470         -0.2680;
  2969   26.288             -27          121498           30380         -0.2662;
  2970   26.297             -27          121136           30289         -0.2650;
  2971   26.306             -27          120774           30198         -0.2631;
  2972   26.315             -27          120411           30107         -0.2613;
  2973   26.323             -27          120049           30016         -0.2601;
  2974   26.332             -26          119688           29924         -0.2582;
  2975   26.341             -26          119326           29832         -0.2564;
  2976   26.350             -26          118961           29742         -0.2546;
  2977   26.359             -26          118597           29652         -0.2534;
  2978   26.368             -26          118234           29561         -0.2515;
  2979   26.377             -26          117871           29470         -0.2497;
  2980   26.385             -25          117508           29380         -0.2479;
  2981   26.394             -25          117147           29289         -0.2466;
  2982   26.403             -25          116788           29199         -0.2448;
  2983   26.412             -25          116428           29109         -0.2430;
  2984   26.421             -25          116069           29021         -0.2411;
  2985   26.430             -25          115713           28931         -0.2393;
  2986   26.439             -24          115358           28841         -0.2375;
  2987   26.447             -24          115003           28753         -0.2363;
  2988   26.456             -24          114649           28665         -0.2344;
  2989   26.465             -24          114298           28576         -0.2326;
  2990   26.474             -24          113947           28488         -0.2308;
  2991   26.483             -23          113595           28401         -0.2289;
  2992   26.492             -23          113245           28313         -0.2271;
  2993   26.501             -23          112898           28225         -0.2253;
  2994   26.509             -23          112549           28138         -0.2234;
  2995   26.518             -23          112199           28052         -0.2216;
  2996   26.527             -23          111852           27965         -0.2198;
  2997   26.536             -22          111507           27877         -0.2179;
  2998   26.545             -22          111160           27790         -0.2161;
  2999   26.554             -22          110812           27705         -0.2143;
  3000   26.563             -22          110466           27618         -0.2125;
  3001   26.571             -22          110122           27532         -0.2106;
  3002   26.580             -21          109776           27446         -0.2088;
  3003   26.589             -21          109431           27361         -0.2070;
  3004   26.598             -21          109090           27274         -0.2051;
  3005   26.607             -21          108750           27189         -0.2033;
  3006   26.616             -21          108408           27104         -0.2015;
  3007   26.624             -20          108067           27020         -0.1996;
  3008   26.633             -20          107730           26935         -0.1978;
  3009   26.642             -20          107394           26850         -0.1960;
  3010   26.651             -20          107057           26766         -0.1941;
  3011   26.660             -20          106723           26683         -0.1923;
  3012   26.669             -19          106392           26599         -0.1905;
  3013   26.678             -19          106061           26515         -0.1886;
  3014   26.686             -19          105729           26433         -0.1868;
  3015   26.695             -19          105398           26352         -0.1844;
  3016   26.704             -19          105071           26269         -0.1825;
  3017   26.713             -19          104745           26186         -0.1807;
